Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename
1757943632,"Aug 8, 2018, 9:00:23 AM",Cross trainer - hr ~150bpm,Workout,Want to run but knee issues mean I have to be pleased with the cross trainer - getting closer though ,1800,0,,false,,
1761906722,"Aug 9, 2018, 4:00:09 PM",Cross trainer again,Workout,"",1800,0,,false,,
1764074191,"Aug 11, 2018, 8:15:55 AM",Morning Run,Run,,1771,5.62,47,false,,activities/1894023349.fit.gz
1767677190,"Aug 12, 2018, 3:57:12 PM",Cardio (gym),Workout,"",3120,0,,false,,
1769068122,"Aug 13, 2018, 8:52:48 AM",Morning Ride with Carro,Ride,"",9467,45.07,23,false,,activities/1899237597.fit.gz
1771013279,"Aug 14, 2018, 8:45:15 AM",Morning Run in Ursvik,Run,"",3221,10.27,121,false,,activities/1901240575.fit.gz
1775717599,"Aug 16, 2018, 8:40:46 AM",Morning Run with Dad,Run,"",3139,8.37,20,false,,activities/1906090780.fit.gz
1777885134,"Aug 17, 2018, 8:50:04 AM",Birthday run with Dad,Run,"",1408,4.12,6,false,,activities/1908318395.fit.gz
1785730217,"Aug 20, 2018, 4:43:21 PM",Evening Run,Run,,5335,17.06,268,false,,activities/1916429052.fit.gz
1790061410,"Aug 22, 2018, 3:37:15 PM",Afternoon Run,Run,,2123,6.61,66,false,,activities/1920865710.fit.gz
1792698833,"Aug 23, 2018, 3:32:17 PM",Climbing,Rock Climbing,"",7200,0,,false,,
1795902302,"Aug 25, 2018, 10:15:25 AM",Lunch Run,Run,,2065,7.14,77,false,,activities/1926879801.fit.gz
1799175481,"Aug 26, 2018, 2:37:11 PM",I won't be needing a shower tonight!,Run,"",6911,21.17,226,false,,activities/1930250606.fit.gz
1802533834,"Aug 28, 2018, 9:33:53 AM",Lunch Run with Johanna,Run,"",1915,5.01,9,false,,activities/1933695859.fit.gz
1819206444,"Sep 4, 2018, 4:56:21 PM",Evening Run with Carro,Run,"",2529,5.56,10,false,,activities/1950816923.fit.gz
1821338677,"Sep 5, 2018, 3:53:28 PM",Afternoon Run with Johanna - Gdynia,Run,"",2203,5.79,37,false,,activities/1953000448.fit.gz
1822572617,"Sep 6, 2018, 5:00:34 AM",Morning Run,Run,,2136,7.12,65,false,,activities/1954258772.fit.gz
1834854622,"Sep 11, 2018, 4:46:11 PM",Evening Run,Run,,3040,10.61,135,false,,activities/1966942580.fit.gz
1845339650,"Sep 16, 2018, 9:40:50 AM",Lunch Run,Run,"",8663,24.62,371,false,,activities/1977742825.fit.gz
1852424713,"Sep 19, 2018, 3:45:14 PM",Test-run of the last 10km of Lidingöloppet,Run,"",3626,10.55,134,false,,activities/1985101851.fit.gz
1860754812,"Sep 23, 2018, 1:13:31 PM",Afternoon Run,Run,,2964,10.10,110,false,,activities/1993778462.fit.gz
1868565741,"Sep 27, 2018, 9:30:26 AM","Lunch Run - ""Agile for real"" with Johanna & Daniela inc. Technique & Strength",Run,"",2086,3.58,53,false,,activities/2001800430.fit.gz
1873261361,"Sep 29, 2018, 12:10:04 PM",Lidingöloppet,Run,"",9533,29.98,504,false,,activities/2006637109.fit.gz
1879056702,"Oct 2, 2018, 9:19:35 AM",Lunch Run,Run,,2518,7.03,52,false,,activities/2012689938.fit.gz
1882471518,"Oct 3, 2018, 4:00:00 PM",Cross trainer + Stakmaskin,Workout,"",1800,0,,false,,
1883193017,"Oct 4, 2018, 8:55:34 AM",Morning Run,Run,,2027,7.10,55,false,,activities/2016924127.fit.gz
1889673119,"Oct 7, 2018, 10:45:30 AM","4km running warmup, then 5.5km SkiErg",Workout,"5 x 1km intervals SkiErg with increasing resistance, 500m cool down ",3000,9.50,,false,,
1892358714,"Oct 8, 2018, 4:55:39 PM",Evening Run,Run,,1697,5.20,27,false,,activities/2026508036.fit.gz
1894285373,"Oct 9, 2018, 4:01:06 PM",Spinning,Ride,"",2706,0,55,false,,activities/2028485876.fit.gz
1896872731,"Oct 10, 2018, 4:30:10 PM",Bouldering,Rock Climbing,"",7200,0,,false,,
1903886278,"Oct 14, 2018, 9:14:58 AM",Morning Run,Run,"",4862,10.14,48,false,,activities/2038377411.fit.gz
1908671466,"Oct 16, 2018, 4:45:55 PM",SkiErg ,Workout,Resistance 6,1980,6.10,,false,,
1921069094,"Oct 22, 2018, 4:42:38 PM",Evening Run,Run,,1926,6.11,34,false,,activities/2056260035.fit.gz
1924872058,"Oct 24, 2018, 3:10:04 PM",Afternoon Run,Run,,3609,10.18,49,false,,activities/2060175720.fit.gz
1929782068,"Oct 27, 2018, 10:05:21 AM",Lunch Run,Run,,2790,10.06,154,false,,activities/2065202557.fit.gz
1939823772,"Nov 1, 2018, 4:06:44 PM",Afternoon Run,Run,,2886,7.04,90,false,,activities/2075577204.fit.gz
1945173954,"Nov 4, 2018, 10:58:15 AM",SkiErg,Workout,"10 min resistance 1, 5 min resistance 4, 10 min resistance 10, 20 min resistance 4, 10 min resistance 7. ",3300,10.00,,false,,
1959612357,"Nov 11, 2018, 3:30:58 PM",Cardio + core at the gym,Workout,,2700,0,,false,,
1967344956,"Nov 16, 2018, 6:12:34 AM",Morning Run,Run,"",2066,6.39,53,false,,activities/2103902402.fit.gz
1971774878,"Nov 18, 2018, 12:17:16 PM",Afternoon Run,Run,"",3098,11.11,160,false,,activities/2108518134.fit.gz
1985434243,"Nov 24, 2018, 10:30:00 AM",Gym,Workout,,2700,0,,false,,
1986362631,"Nov 26, 2018, 6:00:00 PM","5km SkiErg intervals, 5km run",Workout,,3300,10.00,,false,,
1993304286,"Nov 28, 2018, 5:01:20 PM",Spinning,Ride,"",2822,0,68,false,,activities/2130946782.fit.gz
1994877699,"Dec 1, 2018, 6:04:14 PM",Evening Run,Run,,2447,8.50,136,false,,activities/2132592245.fit.gz
1998353344,"Dec 3, 2018, 6:09:55 PM",SkiErg 5km,Nordic Ski,"Increasing resistance 1km @ 5, 2km @ 7 and 2km @ 10",1626,5.00,,false,,
2002263609,"Dec 5, 2018, 5:02:07 PM",Spinning,Ride,"",2815,0,76,false,,activities/2140301490.fit.gz
2008135254,"Dec 9, 2018, 11:49:56 AM",XC in Högbo,Nordic Ski,"",832,2.87,29,false,,activities/2146371720.fit.gz
2008280578,"Dec 9, 2018, 12:36:41 PM",XC in Högbo,Nordic Ski,"",855,2.88,26,false,,activities/2146524145.fit.gz
2008284743,"Dec 9, 2018, 10:45:00 AM","Skidpremiär i Högbo - 15,5km total",Nordic Ski,,3300,9.50,,false,,
2015135539,"Dec 13, 2018, 10:30:00 AM",SkiErg - 2km warmup + 5 x 1km intervals,Nordic Ski,,2280,7.00,,false,,
2022126285,"Dec 17, 2018, 6:02:23 PM",Cross country skiing - round and round,Nordic Ski,4 laps without poles to warm up,4847,15.19,27,false,,activities/2161057665.fit.gz
2023740030,"Dec 18, 2018, 6:11:07 PM",More cross country skiing,Nordic Ski,2 laps without poles to warm up again,2037,6.09,104,false,,activities/2162740620.fit.gz
2027619766,"Dec 21, 2018, 5:32:54 AM",Morning Run,Run,,2189,7.08,63,false,,activities/2166810535.fit.gz
2029217666,"Dec 22, 2018, 9:36:21 AM",Cross country skiing,Nordic Ski,3 laps without poles warmup ,3069,10.25,71,false,,activities/2168466902.fit.gz
2032837681,"Dec 24, 2018, 9:29:13 AM",Warming up the reindeer,Run,"",3022,10.12,122,false,,activities/2172290051.fit.gz
2036051605,"Dec 26, 2018, 10:00:21 AM",8 x 2 mins intervals including warmup,Workout,"2 minute intervals with 2 minute active rest, 16km/h during intervals",2700,0,,false,,
2046698968,"Dec 31, 2018, 12:07:27 PM",XC skiing,Nordic Ski,"Not good glide, 1 degrees celsius and spitting, but good training! ",6878,20.19,9,false,,activities/2186951025.fit.gz
2050983828,"Jan 2, 2019, 5:45:07 PM",Intervals + strength training,Run,,1800,6.00,,false,,
2056617268,"Jan 5, 2019, 9:31:04 AM","XC skiing with Carro - Stormon runt, Orsa",Nordic Ski,"",3495,9.42,8,false,,activities/2197446013.fit.gz
2057096394,"Jan 5, 2019, 10:59:50 AM",Lugn tur över myrarna ,Nordic Ski,"",7048,11.29,14,false,,activities/2197950759.fit.gz
2059624509,"Jan 6, 2019, 10:00:11 AM","Craft Ski Marathon, watch stopped before the end",Nordic Ski,"Official finish time 3 hours 12 minutes, +3 degrees C and rain but still pleased with the time",10580,36.95,88,false,,activities/2200612576.fit.gz
2059678917,"Jan 6, 2019, 12:59:40 PM","Last bit of Craft Ski Marathon, watch went off!! Cramp everywhere by the end",Nordic Ski,"",766,2.50,2,false,,activities/2200671506.fit.gz
2065878093,"Jan 9, 2019, 5:41:51 AM",Morning Run,Run,,2118,7.02,25,false,,activities/2207117931.fit.gz
2069238187,"Jan 10, 2019, 5:00:00 PM","SkiErg 5km, run 3km",Run,,2400,8.00,,false,,
2076516642,"Jan 13, 2019, 11:19:08 AM",Skiing at Bisslinge,Nordic Ski,"",4586,15.44,26,false,,activities/2218552523.tcx.gz
2076541121,"Jan 9, 2019, 5:30:00 PM",Climbing with Anders,Rock Climbing,"",5400,0,,false,,
2080765803,"Jan 15, 2019, 5:15:00 PM",Distance with 8 x 2 min intervals,Run,Intervals 16km/h,2957,10.00,,false,,
2087567703,"Jan 18, 2019, 7:46:18 PM",Evening XC ski,Nordic Ski,"",3762,12.21,24,false,,activities/2230066823.fit.gz
2088334768,"Jan 19, 2019, 8:22:01 AM",Högbo - part 2,Nordic Ski,"",3263,12.99,23,false,,activities/2230873411.fit.gz
2088605049,"Jan 19, 2019, 9:27:56 AM",Högbo - part 3,Nordic Ski,"",5465,17.76,38,false,,activities/2231153880.fit.gz
2089065637,"Jan 19, 2019, 12:42:17 PM",Högbo part 4,Nordic Ski,"",3862,12.98,13,false,,activities/2231629833.fit.gz
2090785685,"Jan 20, 2019, 9:00:16 AM",Högbo day 3 part 1,Nordic Ski,"",1640,6.16,5,false,,activities/2233419530.fit.gz
2090863095,"Jan 20, 2019, 9:32:04 AM",Högbo - day 3 part 1.5,Nordic Ski,"",1738,6.61,10,false,,activities/2233497739.fit.gz
2091110724,"Jan 20, 2019, 10:07:32 AM",Högbo - last stretch (82km total over the weekend),Nordic Ski,"",3970,12.97,13,false,,activities/2233755701.fit.gz
2103786954,"Jan 26, 2019, 8:48:29 AM",Snowy morning run 👌🏼❄️,Run,"",5125,17.02,230,false,,activities/2246746753.fit.gz
2109303231,"Jan 28, 2019, 4:45:39 PM",After work Dalarna style,Nordic Ski,"",3813,12.39,9,false,,activities/2252443566.fit.gz
2113647848,"Jan 30, 2019, 5:01:33 PM",Spinning intervals,Ride,"",2802,0,72,false,,activities/2257029361.fit.gz
2115674145,"Jan 31, 2019, 5:22:00 PM",Intervals + distance,Run,8 x 2 minute intervals 15.5-16km/h,2955,10.00,,false,,
2118686088,"Feb 2, 2019, 9:10:43 AM",Ursvik cross country skiing ,Nordic Ski,4 laps on the 5km track,6000,20.00,,false,,
2128786601,"Feb 6, 2019, 4:00:00 PM",Technique training in Insjön with colleagues,Nordic Ski,"",3600,0,,false,,
2128789496,"Feb 5, 2019, 5:00:00 PM",Spinning,Ride,,3000,0,,false,,
2130752806,"Feb 7, 2019, 5:28:20 PM",Why it’s good to do a project in Dalarna! ,Nordic Ski,"",5551,20.11,60,false,,activities/2274658197.fit.gz
2136786689,"Feb 10, 2019, 10:38:00 AM",Täby +5 degrees!,Nordic Ski,"",9247,30.21,109,false,,activities/2280907430.fit.gz
2141553594,"Feb 12, 2019, 5:04:33 PM",Double pole training,Nordic Ski,"",3160,13.08,8,false,,activities/2285823507.fit.gz
2142116647,"Feb 12, 2019, 4:00:00 PM",Technique lesson (double poling),Nordic Ski,"",3600,0,,false,,
2143943801,"Feb 13, 2019, 5:31:32 PM",Starting to find some technique 👌🏼,Nordic Ski,"",4106,15.65,63,false,,activities/2288281937.fit.gz
2156488486,"Feb 17, 2019, 5:15:00 PM",SkiErg Intervals 5 x 1km max resistance including warm-up and cool-down,Nordic Ski,,2280,7.20,,false,,
2158416519,"Feb 18, 2019, 5:41:32 PM",Intervals (treadmill),Run,10 x 2 minute intervals with 75 second active rest. 15-16km/h during intervals,2910,10.00,,false,,
2163082339,"Feb 20, 2019, 5:07:52 PM",Double poling,Nordic Ski,"Barely any tracks after all the mild weather, but icy and fast! ",4195,18.25,17,false,,activities/2306054643.fit.gz
2169451368,"Feb 23, 2019, 11:49:26 AM",Last slushy ski before Vasaloppet,Nordic Ski,"",7154,22.27,85,false,,activities/2312606874.fit.gz
2177615450,"Feb 26, 2019, 7:15:02 PM",Evening treadmill run,Run,,2100,7.00,,false,,
2190040734,"Mar 3, 2019, 7:02:47 AM",Vasaloppet 2019,Nordic Ski,"",35529,90.82,142,false,,activities/2333813482.fit.gz
2195600600,"Mar 6, 2019, 6:00:00 PM",Recovery Run,Run,"",2700,8.00,,false,,
2204886060,"Mar 10, 2019, 6:32:59 PM",Evening Run,Run,Cut short by closing gym! 😣,1695,6.00,,false,,
2206664115,"Mar 11, 2019, 5:28:28 PM",Treadmill run,Run,Including 10 x 1 minute intervals at 16km/h with 30 seconds active rest,2667,10.38,107,false,,activities/2350919437.fit.gz
2208803939,"Mar 12, 2019, 4:43:43 PM",Taking revenge on Vasaloppet by skiing in actual tracks,Nordic Ski,"",3257,13.35,12,false,,activities/2353096625.fit.gz
2214269583,"Mar 15, 2019, 5:42:57 AM",Morning Run,Run,,2667,9.03,22,false,,activities/2358687629.fit.gz
2220529989,"Mar 17, 2019, 4:58:09 PM",Afternoon Run,Run,,1901,6.69,54,false,,activities/2365178311.fit.gz
2222480860,"Mar 18, 2019, 4:50:00 PM",SkiErg,Nordic Ski,,1590,5.00,,false,,
2222559913,"Mar 18, 2019, 5:21:03 PM",Treadmill hill intervals,Run,"2-3-4-5-4-3-2 with 1 minute rest at 6%, last interval at 10%",1851,5.92,70,false,,activities/2367290264.fit.gz
2224976074,"Mar 19, 2019, 4:51:31 PM","After work ski - Källan, Leksand",Nordic Ski,"",4363,16.69,8,false,,activities/2369767705.fit.gz
2233741712,"Mar 23, 2019, 11:05:45 AM",Lunch Run,Run,,3043,10.61,135,false,,activities/2378822304.fit.gz
2237280771,"Mar 24, 2019, 12:56:35 PM",Afternoon Run,Run,,5424,17.02,142,false,,activities/2382518484.fit.gz
2240103884,"Mar 25, 2019, 5:20:47 PM",Evening Run,Run,,2591,8.05,22,false,,activities/2385483658.fit.gz
2247814838,"Mar 28, 2019, 7:23:04 PM",6 x 4 minutes frequency intervals including warm up,Run,"14.5km/h intervals, 2 minutes rest between each",2640,9.00,,false,,
2251554939,"Mar 30, 2019, 12:03:55 PM",Lunch Run followed by core,Run,10 x 30 second intervals ,1770,5.80,,false,,
2255578637,"Mar 31, 2019, 4:28:31 PM",Evening Run,Run,,3314,10.03,40,false,,activities/2401565236.fit.gz
2257650009,"Apr 1, 2019, 4:43:36 PM",SkiErg Attack Intervals + warmup,Nordic Ski,10 x 1 min above 8.5 attack (Racefox). 69% achieved with average of 9. ,1800,0,,false,,
2257651164,"Apr 1, 2019, 4:59:42 PM",Cool down ,Run,,900,2.50,,false,,
2260122949,"Apr 2, 2019, 4:25:03 PM",Intervals + warmup and cool down,Run,"6 x 5 minute intervals, 2 minutes rest",3600,12.00,,false,,
2264970518,"Apr 4, 2019, 5:02:10 PM",SkiErg intervals plus core,Nordic Ski,,2700,0,,false,,
2267068616,"Apr 5, 2019, 4:10:13 PM",Intervals with warmup,Run,,2070,7.10,,false,,
2277476312,"Apr 9, 2019, 4:25:05 PM",Treadmill - distance,Run,Pulse 146,3986,12.00,,false,,
2279049963,"Apr 10, 2019, 9:55:28 AM",SkiErg attack intervals plus warmup,Nordic Ski,,1800,0,,false,,
2282403387,"Apr 11, 2019, 4:21:20 PM",Warm-up,Run,"",900,2.60,,false,,
2282409461,"Apr 11, 2019, 4:43:19 PM","7 x 6 minute intervals, 2 minute rest",Run,14.2-15.2kmph ,3240,11.30,,false,,
2286061687,"Apr 13, 2019, 9:46:08 AM",Hill intervals plus warmup and cool-down,Run,,2280,7.00,,false,,
2289026653,"Apr 14, 2019, 10:32:51 AM",Distance,Run,,3603,12.10,,false,,
2294477957,"Apr 16, 2019, 4:06:36 PM",Intervals plus warmup and cool down,Run,"15 x 1 minute, 30 seconds rest average interval pace ~3:45min/km ",2520,8.70,,false,,
2301404366,"Apr 19, 2019, 9:46:35 AM",Lunch Run,Run,"",3551,12.31,126,false,,activities/2449221195.fit.gz
2305316331,"Apr 20, 2019, 4:47:05 PM",Evening Run with Carro,Run,"",1684,4.10,49,false,,activities/2453317713.fit.gz
2310809743,"Apr 22, 2019, 5:41:41 PM",Evening Run,Run,,2564,8.32,49,false,,activities/2459097832.fit.gz
2316303406,"Apr 24, 2019, 7:18:31 PM",Night Run,Run,,2267,8.31,107,false,,activities/2464886025.fit.gz
2318354379,"Apr 25, 2019, 3:56:33 PM",Lidingö - sista milen,Run,"",3509,10.04,96,false,,activities/2467024569.fit.gz
2322257768,"Apr 27, 2019, 10:03:03 AM",Ursvik 10K,Run,"",2619,9.77,74,false,,activities/2471102995.fit.gz
2326112564,"Apr 28, 2019, 3:43:14 PM",Roller skiing debut!,Roller Ski,Stayed on my feet,1546,4.02,4,false,,activities/2475153520.fit.gz
2328477038,"Apr 29, 2019, 4:46:54 PM",Run with Carro ,Run,"",1800,5.00,,false,,
2330037109,"Apr 30, 2019, 9:52:53 AM",SkiErg attack intervals + warmup,Nordic Ski,"",1260,4.50,,false,,
2334053070,"May 1, 2019, 3:48:22 PM",6 x 4 minute intervals plus warmup (treadmill),Run,Interval Pace 15km/h,2700,9.00,,false,,
2338223950,"May 3, 2019, 10:03:25 AM",Lunch intervals + warmup ,Run,,1800,6.50,,false,,
2343926413,"May 5, 2019, 12:48:11 PM",Roller skiing,Roller Ski,"",2753,10.10,10,false,,activities/2493757470.fit.gz
2343944981,"May 5, 2019, 10:15:00 AM",Run with Carro,Run,,1620,4.00,,false,,
2349310803,"May 7, 2019, 3:56:21 PM",Afternoon Run - 6 x 5 mins intervals (hilly terrain),Run,"",3604,11.55,111,false,,activities/2499394539.fit.gz
2353528257,"May 9, 2019, 10:21:05 AM",SkiErg attack intervals & warmup,Nordic Ski,,1200,4.50,,false,,
2354476970,"May 9, 2019, 5:00:00 PM",Run with Carro,Run,,2000,5.00,,false,,
2360741481,"May 12, 2019, 7:00:57 AM",Morning Run,Run,,3068,6.57,11,false,,activities/2511246916.fit.gz
2363696379,"May 13, 2019, 8:19:09 AM",Morning Run,Run,"",2492,5.93,20,false,,activities/2514337408.fit.gz
2379473581,"May 19, 2019, 9:14:35 AM",Morning Run,Run,"",3234,8.84,25,false,,activities/2530622987.fit.gz
2385638628,"May 21, 2019, 3:53:49 PM",Trail running in Insjön,Run,"Tough track, but nice run through the forest on narrow paths",4060,13.70,99,false,,activities/2536983469.fit.gz
2388724140,"May 22, 2019, 5:22:38 PM",Nice evening by the Dalälven,Run,"",3719,12.10,120,false,,activities/2540144124.fit.gz
2396583888,"May 25, 2019, 4:18:15 PM",Roller skiing,Roller Ski,"",3064,11.17,19,false,,activities/2548245841.fit.gz
2404324523,"May 28, 2019, 4:39:29 PM",A wet one ,Run,"",2877,10.39,151,false,,activities/2556292968.fit.gz
2408584251,"May 30, 2019, 9:44:38 AM",Lunch Run,Run,,2806,9.53,96,false,,activities/2560690576.fit.gz
2411819064,"May 31, 2019, 2:11:49 PM",Rollerskiing ,Roller Ski,"",2600,10.19,5,false,,activities/2564032770.fit.gz
2417919079,"Jun 2, 2019, 3:05:41 PM",Afternoon Run with Carro,Run,"",1800,5.00,,false,,
2420670816,"Jun 3, 2019, 3:57:07 PM",Afternoon Run,Run,,5071,17.68,133,false,,activities/2573231967.fit.gz
2423238680,"Jun 4, 2019, 3:59:56 PM",Afternoon Run,Run,"",3973,12.01,46,false,,activities/2575872152.fit.gz
2427732969,"Jun 6, 2019, 8:15:26 AM",Roller-skiing in the heat,Roller Ski,"",2810,10.10,17,false,,activities/2580505617.fit.gz
2432449378,"Jun 8, 2019, 7:53:14 AM",Morning Run,Run,,2579,9.09,120,false,,activities/2585377708.fit.gz
2432835085,"Jun 8, 2019, 10:34:12 AM",Run with Carro,Run,,2160,5.60,,false,,
2435568908,"Jun 9, 2019, 9:28:50 AM",Roller-skiing,Roller Ski,"",2460,10.12,7,false,,activities/2588617888.fit.gz
2440854698,"Jun 11, 2019, 6:17:59 AM",Morning Run,Run,"",2479,7.45,61,false,,activities/2594106783.fit.gz
2443538894,"Jun 12, 2019, 6:40:52 AM",Morning Run,Run,"",2563,7.41,43,false,,activities/2596866443.fit.gz
2448615078,"Jun 14, 2019, 6:31:18 AM",Morning Run - 34 degrees,Run,"",3204,9.55,70,false,,activities/2602107401.fit.gz
2453699143,"Jun 16, 2019, 6:35:05 AM",Morning Run,Run,"",3116,9.61,78,false,,activities/2607379777.fit.gz
2463595568,"Jun 19, 2019, 4:10:13 PM",Evening Run,Run,"",5691,19.02,179,false,,activities/2617609757.fit.gz
2467848920,"Jun 21, 2019, 9:18:56 AM",Roller-ski,Roller Ski,"",2534,10.05,6,false,,activities/2622002094.fit.gz
2473222127,"Jun 23, 2019, 8:05:47 AM",Morning Run - We Who Run Club,Run,"",6157,19.05,167,false,,activities/2627591367.fit.gz
2484297449,"Jun 27, 2019, 9:10:00 AM",Treadmill,Run,,2775,9.00,,false,,
2485054050,"Jun 27, 2019, 3:38:50 PM",Roller-ski,Roller Ski,"",2537,10.09,5,false,,activities/2639794470.fit.gz
2490274500,"Jun 29, 2019, 7:30:00 AM",Tynell activity day - roller-ski technique and balance exercises,Roller Ski,"",5400,0,,false,,
2490280295,"Jun 29, 2019, 9:30:00 AM",Tynell activity day - “stavgångsintervaller” + core,Workout,"",1800,0,,false,,
2490286001,"Jun 29, 2019, 11:45:00 AM","Tynell activity day - roller-skis: double poling, hill-intervals and strength training",Roller Ski,,5400,0,,false,,
2490289356,"Jun 29, 2019, 1:30:55 PM",Tynell activity day - ”stavgångsintervaller”,Workout,,1800,0,,false,,
2494333097,"Jun 30, 2019, 11:54:33 AM",Afternoon Run,Run,"",8400,21.26,,false,,activities/2649506904.gpx.gz
2497371071,"Jul 2, 2019, 9:20:00 AM",Run + SkiErg,Run,"5km run (easy tempo) including 4 x 2 minute intervals, followed by 3 x 1km intervals SKiErg",2400,8.00,,false,,
2501210028,"Jul 3, 2019, 4:15:30 PM",Evening Run,Run,Tempo with 4 x 1km threshold,2909,10.21,139,false,,activities/2656634448.fit.gz
2504166559,"Jul 4, 2019, 4:46:27 PM",Treadmill - hill intervals + distance,Run,"4 x 5 minutes (5% x 2min, 6% x 2min, 8% x 1min), easy tempo for distance",2880,9.00,,false,,
2514127850,"Jul 8, 2019, 9:14:26 AM",Lunch Roller-ski,Roller Ski,"",2638,10.10,7,false,,activities/2669797480.fit.gz
2516986276,"Jul 9, 2019, 9:30:00 AM",Lunch run - treadmill (distance + fartlek) ,Run,,3600,12.00,,false,,
2519876727,"Jul 10, 2019, 9:22:35 AM",Warm-up - ski-erg,Nordic Ski,,860,3.00,,false,,
2519889768,"Jul 10, 2019, 9:35:21 AM",Strength - core + arms,Weight Training,"",1200,0,,false,,
2521492040,"Jul 10, 2019, 7:37:46 PM",Run with carro,Run,"",1678,4.00,,false,,
2522681847,"Jul 11, 2019, 9:15:00 AM",Warm-up,Run,,600,1.60,,false,,
2522682741,"Jul 11, 2019, 9:25:40 AM",5km tempo,Run,"",1192,5.00,,false,,
2522683953,"Jul 11, 2019, 9:48:16 AM",Cool-down,Run,,660,2.00,,false,,
2525335198,"Jul 12, 2019, 9:12:23 AM",Lunch Roller-Ski,Roller Ski,"",3086,12.16,6,false,,activities/2681170516.fit.gz
2528295329,"Jul 13, 2019, 12:33:16 PM",Roller-ski,Roller Ski,"",1521,6.05,4,false,,activities/2684261099.fit.gz
2528379024,"Jul 13, 2019, 1:01:30 PM",Roller-ski technique - hill reps without poles,Roller Ski,"",1544,4.38,31,false,,activities/2684346526.fit.gz
2528471885,"Jul 13, 2019, 1:31:45 PM",Roller-ski double poling,Roller Ski,"",1377,6.15,20,false,,activities/2684440521.fit.gz
2530583530,"Jul 14, 2019, 8:02:34 AM",Combined intervals (hill + speed) with We Who Run Club,Run,"",5026,10.00,55,false,,activities/2686625365.fit.gz
2532349633,"Jul 14, 2019, 4:46:56 PM",Run with Carro,Run,"",1680,4.10,,false,,
2533665414,"Jul 15, 2019, 9:38:52 AM",Roller-ski ,Roller Ski,Best RaceFox technique values so far on Roller-skis 👍 Caught in the rain 👎,2955,12.24,7,false,,activities/2689827238.fit.gz
2533701818,"Jul 15, 2019, 10:38:32 AM",Core-strength,Weight Training,,720,0,,false,,
2536284184,"Jul 16, 2019, 9:07:41 AM",Lunch Run - 7 x 5 minute threshold intervals,Run,"",3088,10.12,77,false,,activities/2692507565.fit.gz
2538946106,"Jul 17, 2019, 5:37:40 AM",Run with Carro,Run,,1200,3.00,,false,,
2542804122,"Jul 18, 2019, 1:46:42 PM",Intervals (80-60-40-20 x 4),Run,"",3676,12.29,109,false,,activities/2699188277.fit.gz
2547592679,"Jul 20, 2019, 10:30:04 AM",Lunch Run,Run,,4942,16.09,242,false,,activities/2704117038.fit.gz
2553122988,"Jul 22, 2019, 9:40:23 AM",Lunch Run,Run,,3142,10.45,9,false,,activities/2709853271.fit.gz
2555924699,"Jul 23, 2019, 10:10:00 AM",SkiErg warm-up,Nordic Ski,,1480,5.00,,false,,
2555926087,"Jul 23, 2019, 10:37:29 AM",Strength - core & arms,Weight Training,,1200,0,,false,,
2556897672,"Jul 23, 2019, 5:02:06 PM",Evening Run with Carro ,Run,"",1805,4.09,33,false,,activities/2713737000.fit.gz
2558818064,"Jul 24, 2019, 9:30:13 AM",Lunch Run,Run,,2983,10.27,74,false,,activities/2715712313.fit.gz
2562411537,"Jul 25, 2019, 3:53:15 PM",Stavgångsintervaller,Run,"",2910,5.46,52,false,,activities/2719403324.fit.gz
2564871291,"Jul 26, 2019, 2:40:36 PM",Afternoon Roller-ski,Roller Ski,"Mostly double-poling, finished off with some diagonal without poles and some balance practice ",4115,16.36,12,false,,activities/2721936244.fit.gz
2566682908,"Jul 27, 2019, 9:45:53 AM",Lunch Run,Run,"",1503,3.34,5,false,,activities/2723816172.fit.gz
2569701256,"Jul 28, 2019, 9:21:44 AM",Lunch Run,Run,"",7723,21.70,344,false,,activities/2726944843.fit.gz
2575026153,"Jul 30, 2019, 9:22:45 AM",SkiErg warmup,Nordic Ski,,1460,5.00,,false,,
2575109243,"Jul 30, 2019, 10:08:08 AM",Core,Weight Training,,1200,0,,false,,
2576170741,"Jul 30, 2019, 4:55:56 PM",Evening Run,Run,"",1304,3.05,20,false,,activities/2733634172.fit.gz
2578884372,"Jul 31, 2019, 3:35:15 PM",Afternoon Run - Progressive 10k (Kenyan),Run,"",3151,11.55,184,false,,activities/2736450113.fit.gz
2581801177,"Aug 1, 2019, 3:53:14 PM",Hill intervals with poles (skidgång) - Ekebyhovsbacken,Run,"",3245,7.14,47,false,,activities/2739457384.fit.gz
2581845281,"Aug 1, 2019, 4:52:09 PM",Cool down,Run,"",624,1.84,16,false,,activities/2739503017.fit.gz
2584416603,"Aug 2, 2019, 3:02:55 PM",Afternoon Roller-ski,Roller Ski,"",3080,12.11,10,false,,activities/2742153157.fit.gz
2586091042,"Aug 3, 2019, 8:42:43 AM",Morning Run,Run,"",2048,4.45,18,false,,activities/2743903056.fit.gz
2589430368,"Aug 4, 2019, 8:58:14 AM",Morning Run,Run,"",6752,22.60,202,false,,activities/2747328397.fit.gz
2593195345,"Aug 5, 2019, 3:15:00 PM",SkiErg warmup,Nordic Ski,PM4 (old model) resistance 5 ,1520,5.00,,false,,
